9.9284	0.824
10.402	-0.47194
11.477	-0.22065
10.976	-0.8772
10.054	-0.1946
10.894	0.91377
10.169	0.37192
10.617	-0.47589
10.364	0.46567
10.725	0.96831
10.316	-0.97844
11.099	-0.81413
10.177	-0.94449
10.262	0.96518
10.623	0.47859
10.919	-0.26342
10.396	-1.0056
10.066	-0.23972
10.228	0.96471
11.33	-0.56331
10.018	0.14924
10.612	-0.49814
10.957	-0.22365
10.622	-0.99253
9.9077	0.80178
10.165	0.94742
10.124	0.91818
10.758	0.44177
10.986	-0.084391
11.182	-0.73276
10.524	-0.51076
10.951	0.24516
10.665	-0.98779
11.227	-0.68633
9.7157	-0.61002
10.249	-0.96895
10.542	1.0028
11.442	0.33939
10.782	0.9532
9.7891	-0.70094
10.945	0.20078
11.226	0.68807
10.483	-0.5096
10.025	0.10043
9.7786	-0.68652
10.827	0.39427
10.622	-0.47637
10.118	0.27932
10.018	-0.12277
10.134	-0.33785
10.273	0.9752
10.051	0.26263
10.257	0.96442
9.592	0.44121
10.094	0.30778
9.5778	-0.39252
10.221	0.96023
9.6194	-0.46328
11.241	-0.66803
10.267	0.97393
10.42	-0.48637
10.195	-0.39177
9.7042	0.59363
10.554	0.99309
10.721	0.9789
10.072	-0.9034
10.833	-0.94393
9.5834	-0.38991
10.334	0.99242
10.272	0.43115
10.39	0.49936
11.408	-0.40096
10.723	0.45062
9.6735	0.56722
10.349	0.98439
10.018	0.87353
10.614	0.99343
9.6081	-0.44918
11.04	-0.83398
11.234	0.67184
11.468	-0.27608
10.345	-0.99552
10.768	-0.41598
11.484	0.1749
11.129	-0.78101
10.905	0.32593
9.5532	0.31499
10.177	0.94872
10.259	0.4369
9.9711	-0.83798
10.39	-0.98481
10.959	0.18103
9.9734	-0.84993
10.78	-0.42182
10.822	-0.94741
10.16	0.94363
9.6446	0.51445
10.146	-0.93675
10.552	-0.50049
10.057	0.90104
10.682	0.4436
9.7218	0.62588
9.6316	0.51062
10.322	-0.9891
9.5945	0.4371
10.862	-0.92739
10.034	0.14622
11.067	-0.818
10.219	0.96105
10.397	-0.99546
10.53	0.49143
10.594	-0.98988
11.281	-0.62131
9.9338	0.81935
11.31	0.57992
10.579	-0.49914
10.425	-0.99679
10.399	0.50112
9.7493	0.66604
9.6508	-0.52983
10.484	-0.49581
9.866	0.77233
10.149	-0.93505
10.101	0.9224
10.382	1.001
10.121	0.29707
9.9873	-0.85748
9.821	0.74465
10.489	-0.99995
10.341	-0.99502
10.695	-0.98151
9.5744	-0.37746
10.661	0.98684
10.978	-0.87945
10.842	0.94078
9.5985	0.41059
9.7409	0.66362
9.7339	0.63116
10.117	-0.91964
9.8917	0.78745
11.183	-0.72716
10.931	0.90321
10.701	0.45907
9.61	-0.43731
11.001	-0.87693
10.492	-0.99423
9.6263	0.47526
11.305	-0.58953
9.8811	-0.79274
9.5488	-0.31679
10.754	-0.97083
10.533	1.0027
9.5268	0.24553
10.086	-0.90657
10.5	-0.49403
11.224	0.70197
10.4	-0.98171
10.996	0.87047
10.118	0.92236
10.647	-0.47464
10.438	-1.0028
9.8492	0.76746
10.034	0.24743
10.506	-0.48174
10.012	-0.097858
10.532	-0.49246
10.627	-0.9894
9.981	-0.85024
10.295	-0.4627
10.548	0.99452
10.386	-0.99282
10.585	-0.4706
10.859	0.93872
10.684	-0.98692
10.514	-1.0106
10.386	-0.4948
10.729	-0.44468
9.8952	-0.78859
10.112	-0.92025
10.428	-1.0028
10.925	-0.29283
10.474	-0.48909
10.612	-0.47186
10.259	0.95963
10.798	0.42215
9.6231	-0.46764
10.423	-0.99713
9.9941	0.86926
10.478	-0.99507
9.6984	0.59004
11.262	-0.64477
10.365	-0.50021
9.7054	-0.60512
10.974	0.87792
11.155	0.76653
9.8003	0.71335
10.213	0.95837
9.7207	-0.63274
10.943	0.22061
10.239	0.43074
10.173	0.35573
10.033	-0.14232
9.911	-0.80709
10.181	0.95154
10.46	-0.49396
10.741	-0.43679
10.574	0.99471
9.8041	0.7268
10.554	-0.50004
9.524	-0.20274
10.002	-0.87543
11.019	0.85365
10.42	0.99621
10.67	-0.46976
11.218	0.69528
10.189	-0.95095
11.005	-0.87202
10.834	0.38569
10.332	0.98853
11.41	-0.42991
10.059	-0.21709
10.473	0.49054
10.262	0.42564
9.9502	0.82989
11.118	0.78326
10.563	-0.49085
11.465	0.30003
10.833	0.94642
9.9574	0.83361
9.7947	0.70268
10.426	-0.99262
9.7576	0.66755
11.228	-0.69561
11.48	0.24371
11.077	0.82563
10.351	-0.48392
10.817	-0.40104
10.39	0.99364
11.012	-0.85932
10.408	-0.99654
10.322	-0.98129
11.209	0.70804
10.695	-0.98165
10.544	0.50527
11.482	-0.19782
10.275	-0.97319
10.325	0.98144
10.449	-0.4878
9.6342	-0.50354
10.91	-0.90742
10.626	0.47587
10.176	-0.37978
11.459	-0.26949
10.097	-0.29052
10.687	0.44573
10.033	0.12419
10.118	0.91395
10.96	0.17195
10.207	0.95728
11.252	-0.65144
10.973	0.88246
10.01	-0.86934
10.02	0.87588
10.713	-0.44453
11.412	-0.41349
10.418	-0.49795
9.5885	-0.40791
11.367	-0.49569
10.193	-0.94964
11.431	-0.3608
10.878	-0.93296
10.482	0.50947
10.22	-0.96507
10.134	-0.33657
9.7407	-0.65679
11.118	0.79134
10.798	-0.39582
10.978	-0.17454
10.575	0.51077
10.509	-0.9954
9.7699	0.68688
11.02	-0.8553
10.644	-0.48262
9.7479	-0.64037
11.093	-0.81586
10.101	-0.29904
9.9658	-0.85241
11.352	-0.5241
11.247	-0.66633
10.458	-0.49344
10.565	0.49424
10.603	0.47764
10.087	0.29004
10.358	0.98964
11.086	0.81684
10.356	-0.98601
10.194	0.40509
10.59	-0.49409
9.8308	0.75406
10.409	-0.49766
9.753	-0.66629
10.76	-0.96389
9.507	0.13369
11.284	-0.63486
11.286	0.60837
11.269	-0.63843
10.638	-1.0015
10.986	0.16603
10.99	0.099135
10.804	0.95936
10.289	-0.45589
10.623	0.4913
11.463	-0.27711
10.671	0.48024
11.07	0.82032
10.985	0.87491
10.208	-0.96749
10.637	0.98681
10.066	-0.22732
9.5646	0.32851
11.419	0.3846
10.821	0.38107
10.34	-0.48046
10.559	-0.49556
11.063	-0.8313
9.7183	0.62636
9.877	-0.78109
10.717	-0.44606
11.273	-0.63409
10.145	-0.93249
11.124	0.78039
9.6534	0.53425
10.807	0.95138
11.004	0.85892
10.108	-0.29173
9.923	-0.8114
9.6846	-0.58299
11.319	-0.57991
10.701	0.98666
11.133	-0.76864
10.585	0.49191
10.297	-0.46145
10.76	-0.43448
10.527	-0.99759
10.259	0.44029
11.368	-0.49919
10.775	0.96037
11.378	0.49184
11.108	-0.79372
9.934	-0.82535
10.043	-0.18355
11.217	-0.69634
9.6187	-0.49263
10.393	0.47026
10.927	-0.27291
10.386	-0.99965
10.471	-0.9972
10.517	-0.99144
10.758	-0.41905
9.9114	0.81383
10.782	-0.4209
9.7077	0.6007
10.027	0.87483
10.516	0.48015
10.456	0.4987
10.831	0.94606
10.609	0.49126
9.7179	-0.62197
10.506	0.50338
11.135	-0.779
10.199	0.95617
10.624	-0.46466
9.8996	-0.80021
9.8086	0.70676
10.02	-0.20751
10.094	-0.91547
10.028	0.89197
10.328	-0.98658
10.528	-0.99216
10.725	-0.44256
10.984	-0.87399
10.653	-0.47117
10.196	-0.95354
10.07	0.89826
10.868	-0.93015
10.781	0.39782
10.514	-0.99521
10.694	0.45518
10.661	-0.46573
10.736	-0.43731
9.8395	0.75407
10.039	-0.88669
9.8318	0.75139
11.184	0.7273
9.6038	0.42075
10.304	-0.46703
11.469	-0.22663
9.999	0.081851
10.716	-0.45847
10.147	0.94008
10.168	0.93994
10.052	0.89904
10.935	-0.88982
11.049	0.82668
10.657	-0.99307
10.149	0.36439
10.733	0.4368
10.834	-0.37269
10.843	-0.9385
10.801	-0.9574
10.751	-0.42369
10.244	0.97238
10.465	-1.0034
10.178	0.39689
10.035	0.87799
10.46	-0.98961
10.066	-0.91228
9.9508	0.84309
9.5661	0.33318
9.5111	0.10074
10.595	-0.49391
10.851	-0.36597
9.8798	0.79074
11.118	-0.79421
9.5436	-0.28635
11.167	-0.74668
10.426	-0.99749
9.9528	-0.82692
10.572	1.0031
9.9428	0.83347
10.035	-0.8847
11.113	-0.77933
10.072	-0.24707
10.417	-0.98867
10.5	0.50505
10.183	-0.37309
11.31	-0.58999
11.156	0.74494
10.481	-0.47877
10.205	0.42993
10.366	0.98367
10.461	-0.50894
10.913	-0.89988
10.609	-1.0026
11.431	-0.36548
9.6559	-0.55073
11.499	0.013418
10.638	-0.46983
10.493	-1.0108
9.8384	-0.74627
10.639	-0.4868
10.695	-0.45525
10.084	0.91145
9.6081	0.43675
10.311	-0.9754
9.6189	-0.47659
10.159	-0.36589
10.717	0.45221
10.886	-0.91321
10.65	0.97927
10.998	0.85935
11.094	0.80579
9.8391	-0.75432
11.389	0.45097
10.847	-0.35386
9.7294	-0.64358
10.394	1.0005
9.7849	-0.6885
10.242	0.42583
10.295	-0.44771
10.016	0.1643
11.128	0.79105
10.263	0.97635
10.583	0.49344
10.963	-0.19928
10.988	0.18237
10.191	0.39191
9.8721	0.78314
10.125	0.32341
10.319	0.97928
10.996	0.87065
10.3	-0.97384
10.75	0.43291
11.395	0.43738
11.036	-0.84536
10.898	-0.90998
10.175	-0.941
9.9543	0.83982
10.742	-0.43665
11.373	0.4736
10.651	0.45965
10.085	0.90614
10.31	0.96671
10.672	0.46567
10.697	-0.48033
9.8189	0.72169
11.013	-0.86161
9.6538	0.52644
10.529	-0.99982
10.214	0.39769
10.192	-0.40358
10.934	0.22325
10.807	0.40515
10.693	0.46609
10.693	-0.44826
10.83	-0.37019
10.829	0.38317
10.838	0.94123
9.5657	-0.34457
10.169	0.95277
10.15	-0.93667
11.366	-0.48603
11.086	-0.80782
10.761	0.96652
10.406	0.50566
10.78	-0.95833
10.466	-0.48576
10.584	0.99656
9.518	-0.17194
10.744	-0.97041
10.623	-0.47811
10.746	0.43118
10.895	-0.31359
9.8989	0.80239
10.663	0.4755
11.035	-0.83965
10.415	-0.99439
10.686	0.47306
11.218	0.69223
9.5818	0.40674
10.68	0.47769
9.5442	-0.2976
10.087	-0.91458
11.182	-0.73424
10.76	0.44174
10.782	0.96484
10.13	0.92703
10.214	-0.40956
10.602	0.9923
10.913	-0.91159
11.203	0.72547
10.732	0.4446
10.755	-0.96546
10.398	-0.98781
10.689	0.97551
10.143	0.92944
10.814	-0.39048
10.663	0.98671
10.371	-0.49013
9.8071	0.72421
10.998	-0.8698
10.296	0.97686
11.247	-0.677
11.383	-0.48201
10.792	0.96036
9.7261	-0.64185
10.389	-0.99886
9.8138	-0.7217
10.169	-0.94548
10.544	0.50521
11.483	-0.18665
10.161	-0.36069
11.262	0.64065
10.128	0.93326
10.978	-0.10243
10.542	0.99629
11.221	0.70093
9.6366	0.5135
10.416	0.99261
10.482	0.50392
10.499	1.0067
10.771	0.95989
10.614	-0.99113
10.385	0.99547
10.414	-0.98885
10.179	-0.38308
10.677	-0.47593
10.33	-0.98255
10.134	-0.32722
10.527	0.9984
11.41	0.40703
9.5381	0.25444
9.6134	-0.46693
10.117	0.9147
9.9025	0.80209
10.574	0.50423
10.447	1.0062
9.8354	-0.74671
10.65	-0.49004
9.7322	-0.63472
11.447	-0.33152
10.186	-0.3867
10.449	0.99225
11.438	0.32017
10.142	-0.93465
9.9455	0.83199
10.062	0.89689
10.517	-1.0041
10.872	-0.34014
10.657	0.99568
10.072	-0.89992
10.271	-0.43187
10.947	-0.88572
10.9	-0.91107
10.675	0.9913
10.107	0.33641
10.878	-0.32815
9.5846	0.40924
10.41	0.50288
10.071	-0.89711
10.829	0.94358
11.445	-0.33067
11.442	0.31805
10.637	0.99546
11.135	-0.77329
10.312	-0.97705
10.799	-0.40913
9.7645	-0.67261
10.4	-0.48792
10.742	0.97515
11.493	0.042818
10.105	-0.30064
9.7761	-0.6749
10.51	1.0008
9.6044	-0.44777
10.785	0.95948
10.066	0.91228
10.968	-0.14282
10.311	0.47491
10.509	-1.0024
10.61	0.98658
10.572	0.99611
9.9883	0.85822
9.7899	-0.7107
10.932	0.20673
10.599	-0.49543
10.711	0.97725
10.705	0.97774
9.649	0.53018
10.339	0.98402
9.9954	0.85698
10.438	-0.99216
10.274	0.42454
9.6527	0.52952
10.64	0.99261
9.8555	0.76719
9.8332	0.73746
11.197	0.70989
10.134	0.93702
10.802	0.41009
11.064	0.83155
9.5047	-0.15681
10.499	1.0012
9.583	0.39357
10.087	0.2749
10.366	-0.99098
10.171	0.95013
10.779	-0.42584
9.5421	-0.25618
10.615	0.99394
10.921	-0.90969
11.007	-0.86092
10.957	-0.22365
10.446	-0.99595
10.591	-0.99377
10.31	0.9882
10.208	0.96191
11.258	0.64528
10.207	0.95305
11.181	-0.72521
10.043	0.22805
10.752	-0.96426
9.6223	0.46418
10.46	0.507
11.435	-0.34348
9.743	-0.64327
10.819	0.9468
10.997	0.86424
10.63	-0.4893
11.073	-0.81296
10.867	-0.35323
10.771	-0.96687
9.6174	0.47095
11.247	0.66976
10.1	-0.27536
11.429	-0.35808
10.016	0.12387
10.842	-0.9309
11.273	0.64579
10.766	0.4169
10.769	0.44867
9.8914	-0.80209
10.027	-0.88221
9.5537	-0.32156
10.524	1.0073
11.274	-0.62951
10.104	-0.90835
10.051	-0.88559
10.029	-0.8897
10.26	0.96949
10.322	0.9825
10.855	0.35599
10.773	0.40795
10.283	0.98527
11.447	0.31926
10.361	-0.48323
10.965	-0.88563
10.076	0.91023
10.826	-0.94766
10.395	0.99607
10.56	-0.99339
9.9661	0.83489
10.885	-0.93837
9.7316	-0.64137
10.122	-0.32615
10.042	0.18715
10.489	1.0016
10.22	0.95623
11.217	0.6943
9.9355	-0.83672
10.931	0.24432
9.7838	0.70444
9.7899	-0.7107
10.777	0.41967
10.01	0.062834
9.9627	-0.84292
9.7882	0.70176
10.225	0.40532
9.5623	0.35484
10.014	-0.87568
10.171	0.95049
9.8239	-0.74206
10.881	0.92541
10.186	-0.95349
10.018	-0.87138
10.509	1.002
10.091	0.9157
11.316	0.57509
10.313	0.45844
10.574	0.52868
11.401	0.43892
10.134	-0.93699
9.5958	-0.41511
10.335	0.98329
10.958	-0.16513
9.8681	0.76824
10.411	-0.99567
9.9163	0.81876
10.326	0.47736
10.214	0.39671
10.172	-0.40597
11.482	0.18215
9.8796	0.77919
11.329	0.55238
10.374	-0.99399
9.549	0.30293
10.402	0.49259
9.9103	0.80584
10.01	-0.869
9.6326	0.49586
10.634	-0.99006
9.7217	0.61881
10.96	0.8843
10.274	-0.43014
10.235	0.43872
11.145	-0.76428
10.415	0.99033
11.306	0.59493
10.035	-0.88728
10.482	-1.0021
10.289	0.97556
10.869	0.34968
10.149	0.35057
10.273	-0.45607
10.145	0.35008
10.096	0.30329
11.25	-0.66705
10.339	-0.45476
10.9	-0.30465
10.837	0.93728
10.355	0.97883
11.049	-0.84591
10.306	-0.4297
11.163	-0.75042
10.992	-0.14141
11.016	-0.84772
9.6669	0.55915
10.662	-0.47464
10.419	0.49817
10.864	0.32665
11.002	-0.85412
10.505	-0.51471
9.9227	-0.82418
10.463	-0.99921
10.403	0.4934
10.381	0.9872
10.108	0.92242
10.499	-1.0022
10.737	-0.41612
10.204	-0.39539
11.03	0.85267
10.36	-0.9935
10.294	-0.98017
10.695	0.98037
9.7103	0.61507
10.186	-0.94743
11.35	-0.53776
10.831	0.94627
10.303	0.98583
10.077	0.24808
9.9542	0.83275
10.802	0.9562
10.899	-0.30105
10.719	0.45736
10.48	-0.49476
10.183	0.3911
10.518	0.48979
9.7722	-0.69387
10.533	-0.47641
10.718	0.44967
10.175	0.95295
10.561	0.49151
10.425	0.99831
10.154	0.33333
9.5017	-0.093839
10.845	-0.9238
11.113	-0.78525
10.689	-0.97469
10.46	-0.47774
10.844	-0.37712
10.419	0.49725
10.461	-0.99623
10.306	0.98324
11.105	-0.80267
10.81	-0.37551
9.6496	0.52542
9.5395	-0.25665
9.8164	-0.72817
11.453	-0.31519
10.769	-0.42497
10.082	0.27071
11.311	0.57367
11.241	0.66305
10.221	-0.95353
9.5822	-0.38376
10.738	0.46924
10.157	0.36369
10.578	0.99711
11.487	0.18403
10.221	0.96034
10.725	-0.44256
10.884	-0.92089
10.942	-0.26451
10.602	0.9975
10.369	-0.483
10.915	-0.2569
10.317	-0.44788
10.987	0.86895
10.74	0.42948
10.603	-0.48337
9.9945	-0.86846
10.997	0.87903
11.384	0.49822
10.405	-0.99689
10.674	-0.4959
10.896	-0.3142
10.342	0.99309
10.668	-0.98239
10.1	0.30032
10.418	-0.9978
10.601	-0.9918
10.288	-0.46043
10.142	0.34727
10.991	0.86909
10.488	-1.0015
11.009	0.090973
10.098	-0.90951
10.427	-0.9964
9.9598	0.84004
10.102	0.91601
10.493	1.0066
10.923	-0.25916
10.29	-0.97796
11.311	0.59004
10.291	0.46477
11.342	0.53643
9.9144	-0.80325
10.239	-0.96566
10.217	0.41263
10.646	0.98725
10.707	-0.97048
10.398	-0.49053
10.881	-0.30492
11.067	-0.81568
11.087	-0.81824
11.127	0.77814
9.6298	-0.50214
9.7757	-0.68185
10.103	-0.92313
9.581	0.38974
10.145	-0.93329
10.948	0.14834
9.6752	0.56201
10.218	-0.43261
10.745	0.43705
10.913	0.27202
10.535	-1.0013
10.02	0.12189
10.748	0.96802
10.195	0.95371
10.612	0.99972
9.7076	-0.61444
10.588	0.48426
11.071	-0.82231
10.766	0.96113
11.429	-0.38809
10.502	-0.47042
10.073	0.90511
10.131	-0.34299
10.618	-0.98686
10.689	-0.45956
11.003	0.082036
9.8137	-0.72528
10.041	0.88598
11.093	-0.8089
11.015	0.87719
11.411	0.41277
10.397	-0.99498
10.931	0.90976
11.422	-0.37103
10.575	-0.99634
10.816	-0.38049
10.926	0.2303
11.013	0.87653
10.724	-0.45179
9.76	-0.67627
11.424	0.36836
10.1	-0.24892
11.113	-0.79089
9.9718	0.85418
11.161	-0.75964
11.25	-0.65591
10.004	0.86556
10.594	0.99117
10.514	1.001
10.397	0.99402
10.711	-0.97552
10.707	0.98024
9.7672	-0.67217
10.287	0.97583
10.262	-0.96655
11.457	-0.26871
10.442	-0.49869
9.6524	-0.53362
10.803	-0.9561
9.6663	-0.55648
10.164	0.93217
10.306	-0.46508
10.662	0.98883
9.8448	-0.7578
11.429	-0.38809
10.473	0.50485
10.63	-0.47077
9.8734	-0.78824
9.9309	0.82118
9.9266	0.82052
10.72	0.45612
11.487	0.21137
10.808	0.93509
10.036	-0.89398
11.351	0.53655
10.486	-0.49232
10.161	0.37216
10.208	-0.42799
10.503	0.99537
9.9266	0.82052
10.846	-0.93666
10.998	-0.85875
10.706	0.98293
10.961	0.89671
9.7934	0.70144
10.044	0.23941
10.653	0.4678
9.9745	0.84762
11.254	-0.66379
9.6603	-0.54446
10.214	0.95688
11.454	-0.3227
11.24	-0.67109
10.297	-0.9798
9.9045	0.81389
10.223	-0.4144
10.07	-0.90413
11.173	0.74103
10.329	-0.98443
10.205	0.39218
10.676	-0.98331
11.031	0.84253
10.527	0.50382
10.989	0.88117
10.826	-0.40303
11.235	0.68936
11.051	0.82575
10.273	-0.45468
10.87	-0.92485
9.7202	0.63277
9.6872	0.59053
10.397	-1.0019
11.087	-0.81725
10.892	0.92134
10.695	-0.46562
9.7431	0.64743
11.32	-0.57941
9.5618	-0.33231
10.606	0.47977
9.9941	0.85346
10.39	0.99116
11.499	0.15514
10.362	0.99412
10.371	0.476
9.7629	0.67616
10.084	-0.91986
10.859	-0.93009
10.874	-0.34606
10.25	0.968
10.405	0.48845
9.9686	0.85236
11.347	-0.51491
10.401	1.0038
10.616	-0.99926
11.022	-0.84988
10.791	0.95512
10.008	-0.87295
10.509	-1.0089
11.02	0.85745
10.161	0.35805
11.322	-0.57545
10.29	0.43767
10.059	0.89542
11.435	0.34622
10.913	-0.91819
11.375	-0.49712
10.401	0.50494
11.295	0.61197
10.156	0.9325
10.442	-0.99758
11.467	0.23589
10.817	-0.38643
9.566	0.34085
10.899	-0.9257
11.017	-0.85928
10.162	0.35107
10.272	0.96932
10.338	-0.97942
9.5797	0.3866
10.061	0.89514
10.681	0.46117
10.823	0.38649
10.014	0.13922
9.8169	-0.72314
10.099	0.92044
9.543	-0.27441
11.469	0.25732
10.64	0.47902
9.9348	-0.83625
9.9043	-0.7945
10.419	-0.50203
10.513	0.50117
9.7683	0.67299
10.792	0.37718
10.264	-0.42132
9.7372	0.64722
10.631	0.98937
10.251	0.96397
9.7024	-0.59861
10.899	-0.92042
10.273	0.96938
10.644	-0.98577
10.674	0.47583
10.306	-0.46508
9.6942	-0.60528
10.257	-0.97752
10.706	-0.45497
10.741	0.96992
10.71	0.98292
10.267	-0.96562
10.557	-0.51591
11.458	0.32258
11.2	-0.71424
10.438	-0.51153
10.807	-0.38601
10.669	-0.99027
10.437	-0.48339
10.15	-0.35126
11.088	0.8133
9.9343	-0.82987
9.8134	0.72811
10.7	-0.9837
10.462	-0.51375
10.101	-0.90796
9.8395	0.74591
9.5412	0.27695
10.95	-0.89908
10.655	-0.9941
10.273	-0.97504
10.491	-1.0052
10.573	-0.48997
9.5381	0.25444
10.477	0.99843
10.485	-0.4882
10.699	-0.98073
10.75	0.96655
10.742	-0.43066
10.181	0.37513
9.8903	-0.78488
11.02	-0.85914
10.884	-0.9214
9.5641	0.34112
11.11	-0.79826
10.044	-0.21943
11.136	0.77784
11.394	-0.43972
10.255	-0.96353
10.388	0.99063
9.904	0.79361
9.9766	-0.85063
10.073	0.90697
10.262	0.97851
9.9169	-0.8117
10.208	0.96749
10.097	0.91321
9.6857	0.58647
9.9871	-0.8568
10.14	-0.32932
10.256	0.42461
10.132	0.93182
10.459	-0.99397
10.025	0.88565
10.877	-0.33598
11.17	0.74334
10.557	-0.49828
10.157	0.94256
9.6692	0.54832
10.597	-0.49434
10.98	0.87339
10.721	0.97025
9.6663	0.56919
11.085	0.80019
10.848	-0.93551
10.774	-0.40269
9.8805	0.78715
9.6813	0.57073
10.193	-0.40404
10.296	0.48016
10.222	0.40932
10.565	0.51285
11.084	-0.82141
10.103	-0.29432
10.289	-0.45629
9.977	0.8508
10.448	-0.99506
10.872	-0.92223
10.227	-0.42329
10.49	-0.99607
10.286	0.44935
10.772	-0.96356
11.154	-0.7566
10.294	-0.98108
10.96	0.90235
11.22	0.6966
9.9229	-0.81209
11.279	0.62648
10.171	0.36936
9.6809	0.55436
10.849	0.37051
11.384	-0.48001
11.037	-0.83876
11.486	-0.1649
10.569	-0.99152
9.6288	0.49191
10.332	-0.47273
10.123	0.31768
9.8375	0.74411
10.8	0.38977
10.67	-0.49033
10.719	-0.98002
9.5207	0.16025
10.533	-0.49906
10.421	0.99113
9.5041	-0.16626
10.868	-0.34325
9.9032	-0.79137
10.843	0.348
10.344	0.98525
10.047	0.87163
10.52	-0.4932
10.392	-0.98916
10.661	0.98714
10.047	-0.89561
11.078	0.80704
10.996	-0.87029
10.047	-0.89428
9.7688	0.68441
10.5	0.50624
10.808	-0.41131
11.488	0.18181
10.209	-0.95253
10.337	-0.98411
10.511	-0.51359
11.233	-0.68157
9.9195	-0.80868
10.586	1.0037
10.616	-0.48873
9.8071	-0.72421
10.804	0.38979
10.257	0.44769
9.8595	0.76667
10.084	-0.90658
11.227	0.70686
9.6729	0.56113
11.317	-0.58334
9.7225	-0.62628
10.582	-1.0015
10.343	-0.47375
9.7468	0.66078
10.936	-0.89151
10.157	-0.94227
10.172	-0.94569
9.8475	-0.74649
10.195	0.41727
9.7081	-0.61192
10.931	0.22868
11.383	-0.48201
10.801	0.40543
10.672	0.97409
10.896	-0.9184
10.992	-0.11198
10.855	0.93975
10.938	-0.25132
10.695	0.97544
10.42	0.48892
11.286	0.61977
11.396	0.40883
10.687	-0.4778
10.652	-0.47757
11.437	0.34874
10.582	0.99641
9.9017	-0.80623
11.361	-0.48025
10.637	0.98991
10.556	0.4875
10.062	-0.90349
9.5586	-0.33277
10.324	0.44917
10.315	0.44627
10.48	1.0029
10.941	0.2245
10.95	0.20388
9.9864	0.85984
10.352	0.5041
10.657	-0.98703
10.517	0.99847
10.7	0.98128
10.569	-0.49813
9.6923	-0.59339
10.367	0.99148
11.393	0.45423
10.915	-0.90656
9.7514	-0.67158
10.612	0.49964
10.991	-0.86531
10.545	-0.99296
10.055	-0.25762
10.297	-0.47373
10.882	0.31926
9.9716	-0.84488
10.907	-0.90371
10.294	-0.43085
10.976	-0.19195
10.133	0.92752
10.43	0.9962
11.054	-0.83804
10.063	-0.2295
10.078	0.90176
10.946	-0.2769
10.627	0.48789
9.8552	0.76204
10.246	-0.44117
9.985	0.85099
11.22	0.69704
10.556	0.48215
10.062	0.8983
10.874	0.93093
10.069	0.26436
10.291	-0.98437
10.181	-0.41648
10.772	0.95257
10.268	-0.97928
11.314	0.58113
10.269	0.45621
10.335	0.98974
10.185	0.36743
11.164	-0.75217
10.447	0.50431
10.666	0.46703
10.129	0.92997
10.338	0.46761
10.863	-0.93448
9.9636	-0.84002
9.7291	0.63076
10.235	-0.96753
10.791	-0.95861
10.437	-0.99594
10.954	0.24035
9.7103	-0.60904
10.62	-0.50734
11.023	0.84986
